crash_id,intersection_id,int_num,direction,distance,latitude,longitude
563224,333,24254,At,0,37.2568469369434,-121.895462559734
563249,5571,68860,At,0,37.3574374307167,-121.817236538329
563228,862,24243,At,0,37.2578419528916,-121.893385221518
563244,1272,47486,At,0,37.2803377876527,-121.912318999063
563253,,113178,East,,,
563257,5643,55010,At,0,37.2834882474209,-121.831588196115
563252,8184,72720,North,559,37.3549610641187,-121.831382549176
563227,7877,114344,East,30,37.3331246494766,-121.807173613327
563241,3527,85876,South,210,37.3297170421112,-121.85701072954
563328,,47618,West,,,
563288,6465,39247,South,20,37.2587169379327,-121.830899982306
563320,12372,143833,South,270,37.3903746732331,-121.900911807498
563268,7150,41260,East,114,37.3453831204797,-121.803448902625
563283,6753,45033,At,0,37.3012900323104,-121.842873890432
563297,4561,32955,South,50,37.2837886884807,-121.834136949226
563306,464,19931,East,224,37.2468449341716,-121.885322412829
563261,7189,94929,South,470,37.3615332229927,-121.829982848393
563335,,85250,West,455,,
563267,6849,53492,South,73,37.3606899309526,-121.827329433518
563314,4337,11000,At,0,37.2547702484861,-121.830811214867
563269,3827,50137,West,55,37.3286756665755,-121.896760812192
563321,2280,43966,South,9,37.3145018627313,-121.872021493111
563092,5274,55593,South,75,37.212613761678,-121.843630066325
563082,5001,87669,South,318,37.3288660367194,-121.873657067491
563134,,64525,North,376,,
563080,7175,90045,At,0,37.3151723835646,-121.836508705349
563135,12258,93180,West,150,37.3160919725925,-121.939245676956
563166,3250,107216,At,0,37.3456442298673,-121.87061615754
563149,84,58190,East,85,37.2741132379144,-121.894922193152
563115,10290,29611,South,110,37.2642657103615,-121.927945856103
563124,8271,53602,At,0,37.3276151935171,-121.81814042563
563107,9304,124112,South,60,37.2297877306319,-121.757540706704
563110,2665,82873,West,50,37.3163828911089,-121.923923583904
563136,6814,17148,North,90,37.2242771901176,-121.77967730183
563102,3838,40523,At,0,37.3333174007822,-121.905401243043
563158,2524,20130,South,400,37.2482037179495,-121.880184408049
563165,3721,55990,South,30,37.3400628614903,-121.880564509577
563151,4953,23913,West,112,37.2676764432262,-121.822237275837
563103,720,30491,South,36,37.2206598467798,-121.865269612349
563146,,12154,South,1290,,
563121,4784,4234,South,355,37.3190567448337,-121.864935426972
563100,10974,22880,At,0,37.3098793281838,-121.965950969375
563118,,17676,South,,,
563141,3024,77824,South,220,37.3503602419697,-121.871021525774
563093,1663,63470,At,0,37.2673142149399,-121.919285756096
563144,5140,67363,At,0,37.2750372566233,-121.840099384583
563130,6301,63183,At,0,37.3441115527701,-121.824503032034
563088,3340,88021,At,0,37.3283362458966,-121.885328093823
563154,4040,18754,At,0,37.3217358075497,-121.897847033125
563172,1272,47486,At,0,37.2803377876527,-121.912318999063
563095,3629,60675,North,20,37.3491274696599,-121.900257591074
563133,6306,32240,At,0,37.3552984001993,-121.830843538776
563104,11153,92300,At,0,37.3160659532261,-121.943301575235
563179,193,98251,East,100,37.2199052964243,-121.870156247983
563192,9948,130415,East,60,37.3887437215413,-121.896816384711
563189,4055,79100,At,0,37.3227194780705,-121.871927653223
563185,12512,79199,East,400,37.3231646017532,-121.975351107877
563186,3391,92949,North,50,37.3283301603392,-121.900977271727
563196,12306,13749,At,0,37.3361703544116,-121.936930822907
563205,,100550,East,,,
563211,6212,61577,South,25,37.2474975141935,-121.788828824491
563217,3348,106842,At,0,37.3310179009738,-121.883881472901
563208,4848,32878,North,55,37.2793785473979,-121.836623058234
563207,12566,137411,North,150,37.3793106282644,-121.929552253563
563220,,76010,North,,,
563248,246,80706,East,75,37.2462692123957,-121.889738065495
563232,12455,41304,South,876,37.3546980556185,-121.928570792821
563237,7353,76053,At,0,37.365258817143,-121.850120019725
563230,11153,92300,West,50,37.3160661173594,-121.943473510457
563233,12529,2892,At,0,37.3213278879193,-121.982083201187
563226,1695,114608,North,466,37.2539036911521,-121.871568532238
563229,3502,110318,North,40,37.3401995786428,-121.890717527113
563256,2761,75690,South,297,37.3022231930688,-121.898257155476
563258,3192,111693,North,220,37.3477108638243,-121.886262634481
563305,8181,143987,At,0,37.3533773461269,-121.823271619769
563331,508,4575,At,0,37.2508167466799,-121.875315258691
563282,4771,97173,North,12,37.367002589399,-121.900303945819
563334,,94687,West,,,
563266,7287,80519,West,236,37.337820872692,-121.846104069074
563286,2582,4058,South,470,37.3119049894817,-121.878398458404
563338,3534,89957,At,0,37.3327361141931,-121.853638488898
563304,3552,42448,West,76,37.3645890075545,-121.891935797864
563318,364,58024,At,0,37.2567771739001,-121.913183194484
563333,10476,14200,At,0,37.2602680623736,-121.946408558775
563294,7755,106281,At,0,37.2993444556748,-121.771340840512
563312,6714,32823,At,0,37.307129805346,-121.810834931531
563264,9164,101936,South,78,37.3848784291139,-121.879372211841
563323,9199,66197,South,500,37.3719304487256,-121.89364329328
563292,5487,53547,At,0,37.3622477255034,-121.824726777638
563270,1139,47398,South,52,37.281699318693,-121.908836715655
563279,,144129,,,,
563319,,43746,East,270,,
563307,9206,25850,At,0,37.3822015559663,-121.905367622872
563276,3552,42448,East,400,37.3653202831845,-121.890581777137
563365,3387,106303,North,147,37.3351642518195,-121.888392036991
563357,4061,63007,At,0,37.337669952003,-121.887401066849
563348,8986,97987,South,220,37.391507560363,-121.906910210535
563380,5677,23286,At,0,37.3247813732923,-121.822326572392
563417,8416,48740,West,205,37.3335788142402,-121.830954273128
563352,,6160,West,,,
563401,12046,124189,At,0,37.3587274882649,-121.810675773793
563392,10772,115444,At,0,37.2496665100961,-121.931293543281
563410,3310,14960,At,0,37.3531771130078,-121.86724394199
563389,4760,103421,At,0,37.3301142444292,-121.877425499266
563344,3042,2276,At,0,37.3507708982281,-121.920732230281
563396,11832,69805,At,0,37.2909067725611,-121.986386739609
563342,3595,4531,At,0,37.3322393281401,-121.89358707789
563416,5234,20173,West,30,37.251397472109,-121.825177338841
563373,7587,108130,At,0,37.2906218560993,-121.830327680923
563411,4199,47420,At,0,37.2898429078534,-121.887690352592
563406,5100,32933,West,49,37.2749179033679,-121.845418970478
563372,7284,3630,East,51,37.3363331008662,-121.83136251821
563347,519,124300,At,0,37.254800373826,-121.858899243932
563379,3436,77780,At,0,37.3495541047355,-121.874850315772
563480,3668,103487,At,0,37.325191947632,-121.888091162601
563454,1390,73028,At,0,37.2655277326521,-121.91243916626
563463,4825,124200,North,30,37.2458556558461,-121.830412128926
563455,12580,93147,North,15,37.3159291076434,-121.975918640836
563430,11406,85326,West,215,37.2435506985722,-121.946129582841
563451,4417,71785,South,80,37.284147218916,-121.819065043864
563469,3778,96711,East,130,37.3216918050717,-121.88186171566
563450,6057,111000,At,0,37.3561417375772,-121.819146783396
563470,4107,4410,At,0,37.3346173746781,-121.893822896492
563456,4311,2661,At,0,37.3330088940567,-121.913746945781
563419,4008,83874,South,20,37.314829432913,-121.905927859908
563440,5215,21702,At,0,37.3437695792587,-121.858558921578
563426,3204,15069,North,6,37.3634826809028,-121.8915511548
563441,1149,20063,South,230,37.2495046164682,-121.87861363931
563476,7465,33032,At,0,37.3312488480137,-121.812755896453
563514,,14915,East,50,,
563523,3418,63030,At,0,37.3505912061686,-121.897038004113
563497,4059,107117,West,51,37.3370991586674,-121.888612515263
563506,8126,86206,East,380,37.3549323340508,-121.820935410301
563517,73,119217,East,50,37.2504341393137,-121.869493493725
563532,3374,50093,East,245,37.316889286554,-121.892266945836
563498,11937,71455,At,0,37.3302353638344,-121.943688111324
563553,5000,10482,At,0,37.325994442097,-121.89453884121
563518,947,4586,At,0,37.262984642842,-121.87667903948
563533,4312,2452,At,0,37.3407714688701,-121.923041595483
563499,4953,23913,East,650,37.2663295579184,-121.820234075305
563547,1549,109416,South,140,37.3560029398058,-121.884700905134
563522,3191,77736,At,0,37.3450712521868,-121.884298701895
563528,3585,78418,South,390,37.3359033808029,-121.860198928054
563543,,90705,West,500,,
563541,5211,43020,North,70,37.2779322852564,-121.811952996056
563527,12287,107601,At,0,37.3048814965562,-121.978795363749
563502,3368,89935,South,205,37.3393629414537,-121.860264650817
563542,3744,131834,At,0,37.3241186757397,-121.887501826034
563614,10137,121692,South,50,37.4180674627739,-121.939070144868
563566,7162,102475,South,30,37.3225001121377,-121.815979205772
563584,1555,91926,At,0,37.3557585875643,-121.892260311479
563580,3252,91970,At,0,37.3607013812403,-121.881880296207
563262,8167,10152,North,175,37.3283546970982,-121.846122483559
563337,12558,92355,South,80,37.3338785609571,-121.94373734829
563277,3025,110538,At,0,37.34813133675,-121.868842044527
563302,10828,32273,At,0,37.4033199202935,-121.882116613043
563300,,100760,North,603,,
563308,4229,18611,At,0,37.3148177162973,-121.897890492973
563329,6081,73810,South,115,37.3434075350281,-121.837317447858
563272,7465,33032,South,8,37.3312292369744,-121.812743488822
563298,2371,84370,At,0,37.3013052923382,-121.86785151337
563284,9715,128370,South,1240,37.4122412091959,-121.927953175067
563299,4636,71631,At,0,37.3579032739672,-121.893861576568
563280,12650,125300,East,50,37.3024482038554,-121.81774946867
563278,7590,61445,North,104,37.3432441286848,-121.80134943834
563291,,89957,West,,,
563326,4513,119866,East,314,37.3678944789101,-121.885656905541
563324,3504,59080,West,258,37.3337356009615,-121.852138325192
563322,6086,87471,South,25,37.2522271355668,-121.844262432179
563287,523,20338,West,50,37.2503586182361,-121.859048268508
563327,119,125311,At,0,37.2510369386042,-121.910804961756
563273,8105,56616,At,0,37.3590051840641,-121.829701434197
563368,8716,125620,At,0,37.2403574582562,-121.777892881301
563408,2361,143838,At,0,37.2937694862094,-121.851560548296
563360,4133,87966,South,30,37.333562710323,-121.89063937488
563394,7523,83380,North,45,37.2905269944122,-121.848249512477
563346,4596,92773,At,0,37.2724534188541,-121.828997671685
563383,4061,63007,At,0,37.337669952003,-121.887401066849
563415,4700,55681,At,0,37.3498320779517,-121.88641951042
563340,4189,59773,East,120,37.3555587644498,-121.898794146153
563358,,11890,South,,,
563407,8539,131152,North,216,37.289332830305,-121.765450353972
563378,673,30128,North,20,37.2429051910871,-121.90580105663
563364,7896,17456,At,0,37.379767676574,-121.867357086216
563393,7465,33032,West,50,37.3311603137701,-121.812887354775
563367,8533,75514,North,18,37.3276386761663,-121.82641965756
563382,9314,127742,South,660,37.2676141117612,-121.735216997001
563362,7366,46749,At,0,37.3288492585647,-121.830929481644
563354,7402,90001,North,100,37.3212480236819,-121.842444111956
563386,,12297,,51,,
563381,3161,79090,East,500,37.326380344397,-121.864087376353
563274,4220,100550,South,390,37.3148785826874,-121.861555624815
563309,10252,40248,North,33,37.3798881940966,-121.84947463017
563281,8730,116346,South,60,37.2398558262743,-121.772309149348
563336,3831,88351,West,24,37.3230858055109,-121.879489942026
563339,3194,55736,At,0,37.3455720576172,-121.883243542729
563293,4762,108020,At,0,37.3495931404623,-121.899140353353
563310,6559,121065,North,105,37.2858939514616,-121.826206528155
563351,,31250,,,,
563374,,82499,North,,,
563371,11315,59180,At,0,37.2818393337804,-121.97658420205
563403,,6357,,,,
563385,9192,114751,West,175,37.3827761790311,-121.896461203324
563366,3769,87933,South,140,37.3342609100917,-121.891156985779
563356,10382,99440,West,60,37.3009482342355,-121.974786287699
563471,7306,1980,At,0,37.3371924135508,-121.825635319307
563446,1351,73215,East,139,37.2675251562767,-121.906197023177
563420,991,114597,East,51,37.2524251263779,-121.875310437772
563461,2305,124706,South,38,37.2549935927187,-121.903418826994
563464,2179,92685,At,0,37.3113528712131,-121.868885333795
563453,4052,79111,North,100,37.322457933365,-121.873152232835
563466,6549,102541,At,0,37.3249177684106,-121.796957359987
563432,8945,49060,At,0,37.3794767630579,-121.939382091793
563433,11150,92377,At,0,37.3233583156273,-121.94332887512
563436,5476,78781,West,180,37.3120714195863,-121.841355201195
563422,,5390,,,,
563474,1816,89924,South,84,37.3357571780282,-121.856655548057
563418,459,37696,North,34,37.2845350335785,-121.89680200345
563409,,95787,At,0,,
563390,3744,131834,At,0,37.3241186757397,-121.887501826034
563412,12635,69080,At,0,37.3364783238108,-121.898737463881
563355,1482,27169,South,27,37.3112710807378,-121.851159643619
563353,,14190,South,,,
563359,10338,97767,At,0,37.3842305736516,-121.931600405326
563350,3886,6049,West,50,37.3527309506434,-121.855674441024
563402,6515,12803,South,60,37.2483888323819,-121.808682534492
563345,3463,79606,West,88,37.3562484779068,-121.859373507526
563397,7519,33010,North,51,37.3057871878093,-121.812926761569
563395,2503,63942,At,0,37.310787666926,-121.9138561987
563404,57,73116,West,150,37.2651674701202,-121.913776513967
563460,4771,97173,At,0,37.3669712396833,-121.900316685992
563444,8850,32713,At,0,37.4013806554374,-121.879117483674
563424,4592,58068,North,140,37.2813792239265,-121.83159323968
563425,4866,11725,At,0,37.242153946187,-121.836056226514
563503,4273,20206,At,0,37.2514396145613,-121.82036870962
563554,9192,114751,At,0,37.3827445954387,-121.895860194029
563486,,94929,East,250,,
563515,10875,92465,At,0,37.4043146393009,-121.902855234123
563483,2968,48223,At,0,37.3318306775671,-121.926822627165
563512,2503,63942,South,210,37.3102292082039,-121.913681771523
563487,2341,69750,At,0,37.2944412674404,-121.913536440688
563539,2102,123540,At,0,37.2951204926559,-121.87248057696
563501,5996,82830,West,150,37.3481110723119,-121.830991058843
563370,,126158,East,,,
563448,6668,6027,At,0,37.3585152889353,-121.843494955948
563423,7299,36288,South,165,37.34108240406,-121.828273518753
563429,4708,91893,South,202,37.3537851382828,-121.895063552961
563478,1652,38389,At,0,37.3453932913731,-121.91635905888
563473,4994,63051,At,0,37.3300811745677,-121.881755779874
563462,12455,41304,North,800,37.3553934533936,-121.929358548938
563449,10879,47640,At,0,37.2725513346726,-121.932917032408
563452,5487,53547,North,106,37.3624636324377,-121.82449848567
563438,4312,2452,At,0,37.3407714688701,-121.923041595483
563479,3260,104774,At,0,37.273173044363,-121.83754205814
563465,12546,110824,East,60,37.323123189838,-121.982205802994
563457,,13639,,700,,
563519,,126015,South,,,
563504,9608,112310,At,0,37.380641443664,-121.83980864123
563513,,41381,At,0,,
563545,,83930,South,,,
563494,,5390,East,,,
563509,9930,25937,At,0,37.3773562825294,-121.913135306149
563507,12193,97547,North,138,37.3195802598387,-121.950133806404
563493,7257,6192,At,0,37.3658317548629,-121.828021765212
563551,6057,111000,East,52,37.3562349290429,-121.819011212405
563508,6287,98647,At,0,37.3473434761198,-121.811132330235
563586,4946,19854,East,50,37.2506251024237,-121.839465285311
563601,2496,41799,North,54,37.3079878203457,-121.922135986307
563616,8664,81036,East,35,37.3788841316945,-121.829986293306
563612,3851,93455,North,300,37.3269900015362,-121.908374919068
563564,2319,29160,East,35,37.246581332379,-121.852682754571
563573,7465,33032,At,0,37.3312488480137,-121.812755896453
563571,8877,32482,At,0,37.3700772997088,-121.843013438097
